listing_id,url,source,date_posted,date_scraped,title_raw,brand,model,trim,year,mileage_km,fuel_type,transmission,fiscal_power_cv,customs_status,condition,owners_count,doors_count,seller_type,city,region,price_mad,photos_count,description_raw
77781677,https://www.avito.ma/fr/fès/voitures_d_occasion/Renault_Mégane_4_à_Vendre_58280120.htm,kifal,2026-07-17,2026-09-08 06:55:35,Renault Mégane 4 à Vendre,Renault,Megane,,2020.0,488105.0,Diesel,Automatique,7 CV,WW au Maroc,Bon,,,Particulier,Fès,Fès-Meknès,175000.0,4.0,"Je propose à la vente une voiture Renault Mégane modèle 2020 en bon état.
- Marque : Renault
- Modèle : Mégane
- Année modèle : 2020
- Type de carburant : Diesel
- Boîte de vitesses : Automatique
- Droits de douane : Achetée au Maroc
Contactez-moi pour plus de détails."
77647903,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Peugeot_2008_Diesel_Automatique_2021_à_Casablanca_58154178.htm,kifal,2026-07-16,2026-09-08 06:55:35,Peugeot 2008 Diesel Automatique 2021 à Casablanca,Peugeot,2008,,2021.0,139.0,Diesel,Automatique,6 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Casablanca,Casablanca-Settat,217000.0,8.0,"Bonjour, je mets en vente Peugeot 2008 Diesel Automatique 2021 à Casablanca toutes options intérieur propre en très bon état."
77466435,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Hyundai_Accent_Automatique_57983445.htm,kifal,2026-07-20,2026-09-08 06:55:35,Hyundai Accent Automatique,Hyundai,Accent,,2022.0,180000.0,Diesel,Automatique,6 CV,WW au Maroc,Très bon,,5.0,Professionnel,Casablanca,Casablanca-Settat,139000.0,4.0,Voiture en bon état
77708745,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Seat_Ateca_58211828.htm,kifal,2026-07-17,2026-09-08 06:55:35,Seat Ateca,Seat,Ateca,,2025.0,59000.0,Diesel,Automatique,8 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Casablanca,Casablanca-Settat,298000.0,10.0,"• avito / moteur.ma vous propose :

• Seat - Ateca - Diesel 59923 km - Année 2025 en vente.

• Véhicule en excellent état

• La voiture a été expertisée suivant plus de 50 points de contrôles.

• Le rapport d’expertise détaillé est disponible sur demande, garantissant la qualité et la fiabilité du véhicule.

• Le financement est disponible auprès de Wafasalaf

Veuillez nous contacter pour plus d'informations ou pour voir le véhicule."
77330656,https://www.avito.ma/fr/massira/voitures_d_occasion/Renault_Kadjar_Diesel_Automatique_2020_à_Marrakech_57857991.htm,kifal,2026-07-17,2026-09-08 06:55:35,Renault Kadjar Diesel Automatique 2020 à Marrakech,Renault,Kadjar,,2020.0,70000.0,Diesel,Automatique,6 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Marrakech,Marrakech-Safi,199000.0,6.0,Renault Kadjar 2020/12 toutes options automatique panoramique bon état et bon prix jamais accidenté
76402226,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Range_Rover_Sport_Autobiographie_57015596.htm,kifal,2026-07-17,2026-09-08 06:55:35,Range Rover Sport Autobiographie,Land Rover,Range Rover,Sport,2017.0,78000.0,Diesel,Automatique,12 CV,Importée neuve,Excellent,1ère main,5.0,Professionnel,Casablanca,Casablanca-Settat,420000.0,13.0,"Facilité de paiement et possibilité de crédit (codifié avec tous les organismes de crédit du Maroc)

N'hésitez pas à nous contacter, merci."
77680826,https://www.avito.ma/fr/fès/voitures_d_occasion/Hyundai_Accent_Diesel_Automatique_2023_à_Fès_58185443.htm,kifal,2026-07-17,2026-09-08 06:55:35,Hyundai Accent Diesel Automatique 2023 à Fès,Hyundai,Accent,,2023.0,120000.0,Diesel,Automatique,6 CV,WW au Maroc,Excellent,,5.0,Professionnel,Fès,Fès-Meknès,185000.0,10.0,"Hyundai Accent 1,5L automatique modèle 2023"
77480942,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/BMW_520d_FaceLift_57996869.htm,kifal,2026-07-17,2026-09-08 06:55:35,BMW 520d FaceLift,BMW,ActiveHybrid 5,,2021.0,103700.0,Diesel,Automatique,8 CV,WW au Maroc,Très bon,1ère main,5.0,Professionnel,Casablanca,Casablanca-Settat,398900.0,4.0,Possibilité de reprendre l'ancienne voiture.
77334836,https://www.avito.ma/fr/sala_el_jadida/voitures_d_occasion/Skoda_Octavia_57861773.htm,kifal,2026-07-16,2026-09-08 06:55:35,Skoda Octavia,Skoda,Octavia,,2022.0,70000.0,Diesel,Automatique,8 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Salé,Rabat-Salé-Kénitra,240000.0,15.0,"Skoda Octavia 2022
km: 70000"
77536016,https://www.avito.ma/fr/casablanca/voitures_d_occasion/BMW_X5_2_5L_58_000km_58048472.htm,kifal,2026-07-17,2026-09-08 06:55:35,BMW X5 2.5L 58.000km,BMW,X5,,2022.0,58000.0,Diesel,Automatique,8 CV,WW au Maroc,Très bon,1ère main,5.0,Particulier,Casablanca,Casablanca-Settat,510000.0,7.0,"BMW X5 2.5L diesel 8cv
Première main"
77781669,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/À_Vendre___Porsche_Cayenne_E_Hybrid_Coupé_2024_58280116.htm,kifal,2026-07-17,2026-09-08 06:55:35,À Vendre - Porsche Cayenne E-Hybrid Coupé 2024,Porsche,Cayenne,sport,2024.0,30000.0,Hybride,Automatique,17 CV,WW au Maroc,Excellent,1ère main,5.0,Particulier,Casablanca,Casablanca-Settat,1250000.0,8.0,"Très bon État 
✅ Couleur: Bleu Algarve métallisé
✅ Intérieur: CUIR Club Bicolore avec coutures en croix, Noir Nasalte/Rouge barrique
✅ Carnet d'entretien maison PORSCHE
✅ Motorisation E-Hybrid (essence + électrique)
✅ Système d'échappement sport avec sorties d'échappement en bronze foncé (Porsche Exclusive Manufaktur)
✅ Suspension pneumatique
✅ Sièges sport adaptatif à l'avant avec 18 positions electrique
✅ Volant chauffant SportGT
✅ Jantes 21' SPYDER avec élargisseurs d'ailes peintes couleur extérieur
✅ Éclairage Full LED
✅ Feux arrière à LED teinté avec bandeaux lumineux ARGENT
✅ Eclairage d'ambiance
✅ Système de sonorisation BOSE surround sound System
✅ Ecran passager interactif
✅ Accès CONFORT
✅ Intérieur premium Porsche CUIR BORDEAUX avec à écusson sur appuie tête
✅ Caméra de recul et aides au stationnement
✅ Véhicule soigneusement entretenu
✅ Vitre arrière teintée maison
✅ Aucun frais à prévoir"
76677887,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/HYUNDAI_SANTA_FE_7_places_AUTOMATIQUE_57255994.htm,kifal,2026-07-17,2026-09-08 06:55:35,HYUNDAI SANTA FE 7 places AUTOMATIQUE,Hyundai,Grand Santa Fe,,2011.0,200000.0,Diesel,Automatique,8 CV,WW au Maroc,Excellent,,5.0,Professionnel,Casablanca,Casablanca-Settat,104000.0,15.0,Voiture en excellent état jamais accidentée peinture d’origine 7 places ouverture sans clés Bassma démarrage star toit ouvrant électrique boîte automatique siège cuir électrique clim bi zone jantes aluminium 18 p rétroviseur électrique rabattable régulateur et limiteur de vitesse détecteur pluie allumage automatique des phares ordinateur de bord radio cd mp3 aux usb bleut commande au volant cuir 2 clés commande à distance 4 vitres électriques air bag radar et caméra de recul verrouillage électrique enfant accoudoirs centrale antibrouillard phares directionnels barre de toit....
77782830,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Renault_Kangoo_bagra_3amra_2013_58281170.htm,kifal,2026-07-17,2026-09-08 06:55:35,Renault Kangoo bagra 3amra 2013,Renault,Kangoo,,2013.0,3.0,Diesel,Manuelle,6 CV,WW au Maroc,Très bon,,5.0,Particulier,Casablanca,Casablanca-Settat,108000.0,8.0,"Je propose à la vente une Renault Kangoo de 2013 en très bon état.
- Marque : Renault
- Modèle : Kangoo
- Année-Modèle : 2012/10
- Carburant : Diesel
- Boite de vitesses : Manuelle
- Puissance fiscale : 6 CV
- Origine : WW au Maroc
- Nombre de portes : 5
- Options : Airbags, Climatisation, Système de navigation/GPS, Radar de recul, Vitres électriques, ABS, ESP, Régulateur de vitesse, Limiteur de vitesse, CD/MP3/Bluetooth, Verrouillage centralisé à distance

Contactez-moi pour plus d'informations."
66252734,https://www.avito.ma/fr/val_fleuri/voitures_d_occasion/Renault_Express_2024_Pas_de_Pub_Bleu___DERKAOUI_AUT_50034559.htm,kifal,2026-07-17,2026-09-08 06:55:35,Renault Express 2024 Pas de Pub Bleu - DERKAOUI AUT,Renault,Express,1.5 dCi,2024.0,50000.0,Diesel,Manuelle,6 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Tanger,Tanger-Tétouan-Al Hoceima,160000.0,11.0,"DERKAOUI AUTOMOTIVE s’occupe de la vente pour le compte de son Client, d’une -

Renault Express | 2024 | Explore | 50.000 KM | Pas de Pub Bleu |

Modèle - 2024
Kilométrage - 50.000 Km 
Version - Explore
Motorisation - 1.5 dCi 

La voiture est visible au Garage Parking Derkaoui.

Essai du Véhicule sur Rendez-Vous
Merci de nous prévenir avant votre passage pour être sûr de notre présence au Garage.

DERKAOUI AUTOMOTIVE - Agence d’Intermédiation"
77662001,https://www.avito.ma/fr/abattoirs/voitures_d_occasion/Duster_2015_2x4_58167604.htm,kifal,2026-07-17,2026-09-08 06:55:35,Duster 2015 2x4,Dacia,Duster,,2015.0,266000.0,Diesel,Manuelle,6 CV,WW au Maroc,Excellent,,5.0,Professionnel,Agadir,Souss-Massa,128000.0,9.0,"Dacia Duster 2015 2x4 l3amera
kilométrage 266000km
tout options 
vitres électriques en 4 portes
Climatiseur A/C
centralisée 
Radal de recul
limiteur et régulateur vitesse 
en très bon état.

"
77751351,https://www.avito.ma/fr/nador/voitures_d_occasion/Skoda_Kodiaq_Diesel_Automatique_2020_à_Nador_58251654.htm,kifal,2026-07-17,2026-09-08 06:55:35,Skoda Kodiaq Diesel Automatique 2020 à Nador,Skoda,Kodiaq,,2020.0,129000.0,Diesel,Automatique,8 CV,WW au Maroc,Excellent,1ère main,5.0,Particulier,Nador,Oriental,260000.0,4.0,"À vendre Skoda Kodiaq Diesel Automatique de 2020 en très bon état.
- Kilométrage : 129 000 km
- Jantes aluminium
- Airbags
- Climatisation
- Radar de recul
- Vitres électriques
- ABS ESP
- Régulateur et limiteur de vitesse
- CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
- Puissance fiscale : 8 CV
- Boite de vitesses Automatique
- Origine : WW au Maroc
- Première main
- 5 portes
- 7 places
Contactez-moi pour plus d'informations."
75923695,https://www.avito.ma/fr/hay_al_matar/voitures_d_occasion/Renault_Captur_2022___Automatique___Excellent_état_56590879.htm,kifal,2026-07-17,2026-09-08 06:55:35,Renault Captur 2022 – Automatique – Excellent état,Renault,Captur,,2022.0,40000.0,Essence,Automatique,8 CV,WW au Maroc,Excellent,1ère main,5.0,Particulier,Nador,Oriental,205000.0,7.0,"À vendre : Renault Captur modèle 2022, boîte automatique, en excellent état général. Véhicule très bien entretenu, propre aussi bien à l’intérieur qu’à l’extérieur, aucun frais à prévoir. Motorisation essence, avec une consommation économique. Elle est équipée de nombreuses options : écran tactile, caméra de recul, climatisation, régulateur de vitesse, Bluetooth, jantes en aluminium, vitres électriques, toit, et bien plus encore. Entretien à jour, carte grise en règle, contrôle technique OK. Pour plus d’informations, merci de me contacter."
77583230,https://www.avito.ma/fr/californie/voitures_d_occasion/ALFA_ROMEO_Giulietta_2_0_JTDM_TCT_58092926.htm,kifal,2026-07-17,2026-09-08 06:55:35,ALFA ROMEO Giulietta 2.0 JTDM TCT,Alfa Romeo,Giulietta,,2014.0,200000.0,Diesel,Automatique,8 CV,WW au Maroc,Bon,,5.0,Professionnel,Casablanca,Casablanca-Settat,125000.0,5.0,"Je propose à la vente une Alfa Romeo Giulietta 2.0 JTDM TCT de 2014.
- Kilométrage : 200 000 km
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Puissance fiscale : 8 CV
- Jantes aluminium
- Radar de recul
- Limiteur de vitesse
- Airbags
- Caméra de recul
- CD MP3 Bluetooth
- Climatisation
- Vitres électriques
- Ordinateur de bord
- Système de navigation GPS
- ABS
- ESP
- Sièges en cuir
- Régulateur de vitesse
- Verrouillage centralisé à distance
- Origine : WW au Maroc
- Nombre de portes : 5
- État : Bon
Contactez NADO MA pour plus d'informations."
77631324,https://www.avito.ma/fr/agdal/voitures_d_occasion/Range_Rover_Sport_Autobiographie_58138814.htm,kifal,2026-07-17,2026-09-08 06:55:35,Range Rover Sport Autobiographie,Land Rover,Range Rover Sport,Sport,2021.0,114000.0,Diesel,Automatique,12 CV,WW au Maroc,Excellent,,5.0,Particulier,Fès,Fès-Meknès,490000.0,8.0,Range Rover Sport Autobiographie full options peinture originale
77648717,https://www.avito.ma/fr/bourgogne/voitures_d_occasion/Toyota_Corolla_Hybride_Distinctive_2021_58154951.htm,kifal,2026-07-17,2026-09-08 06:55:35,Toyota Corolla Hybride Distinctive 2021,Toyota,Corolla,,2021.0,89000.0,Hybride,Automatique,10 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Casablanca,Casablanca-Settat,175000.0,5.0,"Toyota Corolla Hybride Distinctive 2021, excellent état, très propre, toutes options, pour plus d'informations contactez-moi."
77683389,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Kia_Picanto_Essence_Manuelle_2022_à_Rabat_58187877.htm,kifal,2026-07-17,2026-09-08 06:55:35,Kia Picanto Essence Manuelle 2022 à Rabat,Kia,Picanto,,2022.0,81000.0,Essence,Manuelle,5 CV,WW au Maroc,,,,Professionnel,Rabat,Rabat-Salé-Kénitra,112000.0,9.0,"Je propose à la vente une Kia Picanto de 2022.
- Kilométrage : 81 000 km
- Marque : Kia
- Modèle : Picanto
- Année-Modèle : 2022
- Puissance fiscale : 5 CV
- Carburant : Essence
- Boite de vitesses : Manuelle
- Origine : WW au Maroc
Contactez-moi pour plus d'informations."
77103377,https://www.avito.ma/fr/narjis/voitures_d_occasion/Peugeot_208_diesel____manuelle_57645933.htm,kifal,2026-07-17,2026-09-08 06:55:35,Peugeot 208 diesel ⛽️ manuelle,Peugeot,208,,2024.0,64000.0,Diesel,Manuelle,8 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Fès,Fès-Meknès,163000.0,10.0,"Je mets en vente une très très belle voiture familiale toute neuve et toute option, peinture d'origine jamais accidentée, aucune réparation à prévoir, possibilité de faire reprise..."
76472555,https://www.avito.ma/fr/hay_targa/voitures_d_occasion/BMW_X5_automatique_1ère_main_57076730.htm,kifal,2026-07-17,2026-09-08 06:55:35,BMW X5 automatique 1ère main,BMW,X5,,2018.0,300000.0,Diesel,Automatique,8 CV,WW au Maroc,Excellent,1ère main,3.0,Professionnel,Marrakech,Marrakech-Safi,220000.0,8.0,"À vendre BMW X5 en excellent état, première main, origine WW Maroc.
- Année-Modèle : 2018
- Kilométrage : 300 000 km
- Boite de vitesses : Automatique
- Type de carburant : Diesel
- Puissance fiscale : 8 CV
- Nombre de portes : 3
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation/GPS
- Sièges cuir
- ABS
- ESP
- Vitres électriques
- CD/MP3/Bluetooth
- Verrouillage centralisé à distance
- Radar de recul
- Limiteur de vitesse
- Régulateur de vitesse
- Caméra de recul
- Ordinateur de bord
- Toit ouvrant
Contactez-moi pour plus d'informations."
77722609,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Range_Rover_Evoque_Diesel_Automatique_58224863.htm,kifal,2026-07-20,2026-09-08 06:55:35,Range Rover Evoque Diesel Automatique,Land Rover,Range Rover Evoque,,2025.0,6300.0,Diesel,Automatique,8 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Casablanca,Casablanca-Settat,479000.0,7.0,Possibilité de reprise.
77782835,https://www.avito.ma/fr/fès/voitures_d_occasion/Renault_Clio_4_58281169.htm,kifal,2026-07-17,2026-09-08 06:55:35,Renault Clio 4,Renault,Clio,intense,2019.0,133000.0,Diesel,Manuelle,7 CV,WW au Maroc,Excellent,,5.0,Particulier,Fès,Fès-Meknès,132000.0,3.0,"Renault Clio 4 intense, très bon état
133000km
2019"
77355991,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Land_Rover_Defender_TD5_Manuelle_2002_57881483.htm,kifal,2026-07-20,2026-09-08 06:55:35,Land Rover Defender TD5 Manuelle 2002,Land Rover,Defender,,2002.0,1.0,Diesel,Manuelle,10 CV,WW au Maroc,Excellent,,5.0,Professionnel,Casablanca,Casablanca-Settat,385000.0,19.0,"Vente et achat de véhicules d'occasion avec 15 ans d'expérience.
Nous effectuons plus de 50 points de contrôle avant la mise en vente dans notre Showroom.

Magnifique Land Rover Defender TD5 full modifier et restaurée à neuf pour passionné 
Gros Turbo VGT filtre à air racing full durite silicones ALLISPORT
Réservoir d’eau aluminium radiateur et intercooler gros volume ALLISPORT
Reprogrammation ÉCU par TD5 Inside référence mondiale sur TD5 full échappement Inox 
Écran tactile avec CarPlay sans fil full système de son MTX
De nombreuses pièces modifiées éclairage suspension jante alu pneumatique carrosseries… difficile de détailler la liste complète 
"
508282,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/508282/volkswagen-jetta.html,kifal,2026-07-17,2026-09-08 06:55:35,"Volkswagen 
                                    Jetta",Volkswagen,Jetta,,2020.0,180000.0,Diesel,Automatique,8,,,,5.0,Professionnel,Agadir,Souss-Massa,195000.0,7.0,
508272,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/508272/audi-rs-q3.html,kifal,2026-07-17,2026-09-08 06:55:35,"Audi 
                                    RS Q3",Audi,Q3,,2024.0,35000.0,Essence,Automatique,28,,,,5.0,Professionnel,Tanger,Tanger-Tétouan-Al Hoceima,870000.0,3.0,
508288,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/508288/renault-megane.html,kifal,2026-07-17,2026-09-08 06:55:35,"Renault 
                                    Megane",Renault,Megane,,2000.0,192.0,Diesel,Manuelle,7,,,,5.0,Professionnel,Marrakech,Marrakech-Safi,55000.0,1.0,
77782843,https://www.avito.ma/fr/marrakech/voitures_d_occasion/Hyundai_i20_58281181.htm,kifal,2026-07-17,2026-09-08 06:55:35,Hyundai i20,Hyundai,i20,,2021.0,180.0,Diesel,Manuelle,6 CV,,Excellent,1ère main,5.0,Particulier,Marrakech,Marrakech-Safi,125000.0,7.0,"Hyundai i20 modèle 2021 en excellent état à vendre à Marrakech.
- Marque : Hyundai
- Modèle : i20
- Année modèle : 2021
- Puissance fiscale : 6 CV
- Type de carburant : Diesel
- Boîte de vitesses : Manuelle
- État de la voiture : Excellent
- Nombre de portes : 5
- Première main : Oui
Contactez-moi pour plus d'informations."
508291,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/508291/peugeot-3008.html,kifal,2026-07-17,2026-09-08 06:55:35,"Peugeot 
                                    3008",Peugeot,3008,,2019.0,126500.0,Essence,Automatique,7,,,,5.0,Professionnel,Casablanca,Casablanca-Settat,380000.0,6.0,
76678218,https://www.avito.ma/fr/bourgogne/voitures_d_occasion/Bentley_Continental_GTC_Cabriolet_W12_2013_57256290.htm,kifal,2026-07-17,2026-09-08 06:55:35,Bentley Continental GTC Cabriolet W12 2013,Bentley,Continental GT,,2013.0,79000.0,Essence,Automatique,34 CV,Importée neuve,Excellent,,3.0,Professionnel,Casablanca,Casablanca-Settat,715000.0,14.0,"Bentley Continental GTC W12 2013 cabriolet décapotable importée neuve, état quasi neuve, toute option, très propre et très bien entretenue, rien à prévoir tout est en parfait état, pour plus d'info contactez-moi"
